Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,WindGustDir_E,WindGustDir_ENE,WindGustDir_ESE,WindGustDir_N,WindGustDir_NE,WindGustDir_NNE,WindGustDir_NNW,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SSE,WindGustDir_SSW,WindGustDir_SW,WindGustDir_W,WindGustDir_WNW,WindGustDir_WSW,WindDir9am_E,WindDir9am_ENE,WindDir9am_ESE,WindDir9am_N,WindDir9am_NE,WindDir9am_NNE,WindDir9am_NNW,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SSE,WindDir9am_SSW,WindDir9am_SW,WindDir9am_W,WindDir9am_WNW,WindDir9am_WSW,WindDir3pm_E,WindDir3pm_ENE,WindDir3pm_ESE,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NNE,WindDir3pm_NNW,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SSE,WindDir3pm_SSW,WindDir3pm_SW,WindDir3pm_W,WindDir3pm_WNW,WindDir3pm_WSW,RainTomorrow
2014-03-23,0.7029702970297029,0.6677215189873417,0.0,0.6352941176470589,0.7841726618705036,0.4,0.5666666666666667,0.6129032258064516,0.4651162790697674,0.2967032967032967,0.5281690140845079,0.5589622641509457,0.25,0.75,0.5658682634730539,0.7142857142857144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-24,0.7557755775577557,0.6772151898734179,0.0,0.5176470588235295,0.6762589928057554,0.2571428571428571,0.5666666666666667,0.6129032258064516,0.3372093023255814,0.5714285714285715,0.4953051643192481,0.5919811320754746,0.875,0.875,0.6736526946107785,0.5288753799392099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014-03-25,0.7293729372937293,0.4651898734177215,0.0035087719298245,0.4352941176470588,0.0431654676258992,0.4285714285714285,0.3,0.7741935483870968,0.7209302325581395,0.7362637362637363,0.5563380281690122,0.6202830188679265,1.0,1.0,0.5269461077844312,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014-03-26,0.693069306930693,0.5632911392405064,0.0070175438596491,0.2705882352941176,0.0863309352517985,0.1285714285714285,0.0666666666666666,0.3548387096774194,0.4767441860465116,0.3406593406593407,0.4882629107981202,0.5683962264150964,0.875,0.875,0.5598802395209581,0.541033434650456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2014-03-27,0.6072607260726073,0.4936708860759493,0.0,0.2470588235294117,0.7410071942446044,0.3142857142857143,0.3666666666666666,0.5483870967741935,0.6395348837209303,0.5604395604395604,0.5117370892018762,0.5566037735849072,0.125,0.125,0.5029940119760479,0.5106382978723405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014-03-28,0.6237623762376238,0.6550632911392406,0.0,0.3999999999999999,0.7841726618705036,0.2142857142857142,0.2333333333333333,0.4838709677419355,0.558139534883721,0.3626373626373627,0.4882629107981202,0.4811320754716988,0.0,0.5,0.5269461077844312,0.6322188449848025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014-03-29,0.6666666666666666,0.3829113924050632,0.0,0.388235294117647,0.1654676258992805,0.4,0.3,0.4838709677419355,0.7093023255813953,0.6483516483516484,0.3309859154929562,0.3773584905660385,1.0,0.875,0.4760479041916168,0.4316109422492402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2014-03-30,0.5907590759075907,0.3386075949367089,0.0912280701754385,0.2117647058823529,0.3237410071942446,0.2428571428571428,0.3666666666666666,0.4193548387096774,0.4651162790697674,0.5824175824175825,0.406103286384976,0.5023584905660421,1.0,0.75,0.4071856287425149,0.3404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014-03-31,0.528052805280528,0.3354430379746834,0.0070175438596491,0.1764705882352941,0.2805755395683453,0.1857142857142857,0.3666666666666666,0.4193548387096774,0.872093023255814,0.4505494505494506,0.4413145539906082,0.4952830188679264,0.875,0.875,0.3443113772455091,0.4194528875379938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-01,0.5577557755775577,0.3544303797468354,0.0175438596491228,0.1999999999999999,0.5251798561151079,0.2571428571428571,0.5,0.4193548387096774,0.6860465116279069,0.3406593406593407,0.5281690140845079,0.5919811320754746,0.875,0.125,0.3473053892215568,0.4224924012158055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-02,0.396039603960396,0.3924050632911392,0.0,0.3647058823529411,0.7769784172661871,0.3142857142857143,0.3666666666666666,0.3548387096774194,0.4651162790697674,0.3296703296703297,0.6291079812206561,0.6485849056603783,0.0,0.0,0.3473053892215568,0.4498480243161094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-03,0.4158415841584158,0.4683544303797469,0.0,0.3411764705882353,0.7482014388489209,0.2142857142857142,0.5666666666666667,0.2903225806451612,0.441860465116279,0.1868131868131868,0.6314553990610321,0.6367924528301891,0.625,0.75,0.3682634730538922,0.5045592705167172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-04,0.4125412541254125,0.550632911392405,0.0,0.388235294117647,0.4460431654676259,0.2142857142857142,0.2333333333333333,0.3548387096774194,0.3604651162790698,0.2857142857142857,0.502347417840376,0.5188679245283048,0.875,0.875,0.4610778443113772,0.5379939209726445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2014-04-05,0.4686468646864686,0.5886075949367088,0.0,0.2352941176470588,0.6115107913669064,0.2857142857142857,0.2333333333333333,0.5483870967741935,0.3953488372093023,0.4175824175824176,0.36150234741784,0.3820754716981156,0.625,0.75,0.5359281437125749,0.5227963525835866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-06,0.5082508250825082,0.4113924050632912,0.0,0.3058823529411765,0.6978417266187049,0.4,0.2333333333333333,0.6451612903225806,0.7790697674418605,0.5054945054945056,0.3708920187793403,0.4292452830188722,0.5,0.125,0.4011976047904192,0.4346504559270517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014-04-07,0.4653465346534653,0.3924050632911392,0.0,0.3058823529411765,0.7625899280575539,0.3428571428571428,0.2333333333333333,0.6451612903225806,0.558139534883721,0.5494505494505495,0.4718309859154921,0.540094339622641,0.125,0.125,0.4580838323353293,0.4042553191489361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-08,0.4983498349834983,0.5569620253164557,0.0,0.3647058823529411,0.6978417266187049,0.2428571428571428,0.4333333333333333,0.1935483870967742,0.5813953488372092,0.2637362637362638,0.4835680751173683,0.4858490566037758,0.5,0.125,0.4431137724550897,0.6170212765957446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-09,0.5379537953795379,0.5727848101265822,0.0,0.3529411764705882,0.4388489208633093,0.2571428571428571,0.5,0.4838709677419355,0.3488372093023256,0.1868131868131868,0.3920187793427203,0.417452830188683,0.75,0.625,0.5479041916167664,0.6200607902735562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-10,0.6501650165016502,0.6170886075949366,0.0,0.4470588235294117,0.6258992805755395,0.3142857142857143,0.5,0.3548387096774194,0.3953488372093023,0.2197802197802198,0.431924882629108,0.4716981132075482,0.375,0.625,0.5958083832335329,0.6565349544072949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-11,0.6534653465346534,0.689873417721519,0.0,0.4352941176470588,0.7410071942446044,0.2428571428571428,0.3,0.2258064516129032,0.372093023255814,0.1868131868131868,0.474178403755868,0.4905660377358529,0.125,0.125,0.6047904191616766,0.735562310030395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-12,0.6105610561056105,0.6170886075949366,0.0,0.4352941176470588,0.7482014388489209,0.2428571428571428,0.4333333333333333,0.3548387096774194,0.3372093023255814,0.2967032967032967,0.4694835680751161,0.5306603773584939,0.0,0.0,0.6077844311377245,0.6595744680851063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2014-04-13,0.5511551155115512,0.6392405063291139,0.0,0.4117647058823529,0.7841726618705036,0.0999999999999999,0.2333333333333333,0.3548387096774194,0.5348837209302326,0.3186813186813187,0.5375586854460082,0.5943396226415132,0.125,0.125,0.5598802395209581,0.6717325227963526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014-04-14,0.5511551155115512,0.5189873417721519,0.0,0.3176470588235294,0.7553956834532374,0.1571428571428571,0.2,0.3548387096774194,0.558139534883721,0.5714285714285715,0.5586854460093882,0.622641509433965,0.0,0.125,0.5389221556886228,0.5379939209726445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014-04-15,0.5379537953795379,0.3987341772151898,0.0,0.3647058823529411,0.6258992805755395,0.2571428571428571,0.1333333333333333,0.4193548387096774,0.6744186046511629,0.5384615384615385,0.5915492957746444,0.6863207547169843,0.125,0.125,0.5029940119760479,0.4407294832826748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-16,0.5775577557755774,0.3829113924050632,0.0,0.3647058823529411,0.4892086330935251,0.4285714285714285,0.2,0.5483870967741935,0.7441860465116279,0.5824175824175825,0.6384976525821564,0.662735849056606,1.0,0.375,0.4041916167664671,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-17,0.363036303630363,0.3955696202531645,0.0,0.1647058823529411,0.4892086330935251,0.2428571428571428,0.2333333333333333,0.4838709677419355,0.6395348837209303,0.4505494505494506,0.6197183098591559,0.6745283018867951,0.75,0.625,0.374251497005988,0.4498480243161094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-18,0.5148514851485148,0.4810126582278481,0.0,0.2352941176470588,0.6474820143884892,0.2428571428571428,0.3666666666666666,0.2258064516129032,0.6162790697674418,0.3406593406593407,0.6009389671361482,0.6061320754717023,0.75,0.75,0.3982035928143712,0.5227963525835866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014-04-19,0.462046204620462,0.3924050632911392,0.0,0.3764705882352941,0.7194244604316546,0.2571428571428571,0.3666666666666666,0.5483870967741935,0.6627906976744187,0.5274725274725275,0.5140845070422522,0.5306603773584939,0.125,0.125,0.3802395209580839,0.4437689969604864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-20,0.4257425742574257,0.370253164556962,0.0,0.2705882352941176,0.6618705035971222,0.3428571428571428,0.1333333333333333,0.4838709677419355,0.6162790697674418,0.5714285714285715,0.4436619718309842,0.4811320754716988,0.5,0.625,0.4041916167664671,0.3738601823708207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-21,0.4257425742574257,0.3196202531645569,0.0,0.2705882352941176,0.7410071942446044,0.2428571428571428,0.3666666666666666,0.5483870967741935,0.5813953488372092,0.3846153846153846,0.5563380281690122,0.622641509433965,0.125,0.125,0.3473053892215568,0.3951367781155016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-22,0.2739273927392739,0.3449367088607594,0.0,0.2352941176470588,0.7553956834532374,0.2142857142857142,0.2333333333333333,0.6129032258064516,0.4534883720930232,0.3846153846153846,0.5892018779342685,0.6061320754717023,0.0,0.125,0.3323353293413174,0.3708206686930091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014-04-23,0.3168316831683168,0.4177215189873418,0.0,0.3058823529411765,0.6618705035971222,0.2142857142857142,0.3666666666666666,0.2903225806451612,0.558139534883721,0.3186813186813187,0.523474178403756,0.5117924528301927,0.875,0.875,0.3353293413173652,0.4741641337386018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-24,0.5577557755775577,0.3544303797468354,0.0,0.2941176470588235,0.1151079136690647,0.1571428571428571,0.3,0.1935483870967742,0.4651162790697674,0.5054945054945056,0.3333333333333321,0.3773584905660385,0.875,1.0,0.4221556886227544,0.4012158054711246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014-04-25,0.5346534653465346,0.379746835443038,0.0035087719298245,0.1764705882352941,0.5611510791366906,0.0857142857142856,0.2333333333333333,0.2903225806451612,0.7325581395348837,0.5494505494505495,0.387323943661972,0.459905660377359,0.875,0.75,0.4101796407185629,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2014-04-26,0.5214521452145214,0.3227848101265823,0.0,0.1411764705882353,0.0863309352517985,0.2142857142857142,0.2333333333333333,0.2258064516129032,0.627906976744186,0.7802197802197803,0.3779342723004681,0.3466981132075482,0.625,1.0,0.4640718562874252,0.3343465045592705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2014-04-27,0.594059405940594,0.3417721518987342,0.2350877192982456,0.1647058823529411,0.5683453237410072,0.5285714285714286,0.2333333333333333,0.5483870967741935,0.8023255813953489,0.6373626373626374,0.2394366197183082,0.3632075471698108,0.875,0.75,0.4580838323353293,0.3738601823708207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2014-04-28,0.4554455445544554,0.2088607594936707,0.1684210526315789,0.1647058823529411,0.6474820143884892,0.4,0.4333333333333333,0.6129032258064516,0.6627906976744187,0.4725274725274726,0.5258215962441319,0.6863207547169843,0.375,0.5,0.2994011976047904,0.2553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014-04-29,0.2673267326732673,0.240506329113924,0.0070175438596491,0.2117647058823529,0.5539568345323741,0.0999999999999999,0.1333333333333333,0.2258064516129032,0.6162790697674418,0.5714285714285715,0.7159624413145558,0.7712264150943398,0.625,0.75,0.2664670658682634,0.2796352583586627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-30,0.4092409240924092,0.3037974683544303,0.0,0.1294117647058823,0.6402877697841727,0.2142857142857142,0.2333333333333333,0.4193548387096774,0.569767441860465,0.3516483516483517,0.6901408450704203,0.7358490566037759,0.125,0.125,0.3293413173652695,0.3495440729483283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-01,0.264026402640264,0.2816455696202531,0.0,0.2588235294117647,0.6978417266187049,0.2571428571428571,0.2333333333333333,0.3548387096774194,0.7093023255813953,0.4615384615384615,0.7464788732394361,0.7995283018867951,0.125,0.25,0.2964071856287425,0.3404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
